"park_era_hand_id","park_era_id","hand","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","hand_effect","hand_se","delta_hand","pf_index_hand","hand_se_combined","component"
"venue_14__base__R","venue_14__base","R",17701,"14","Rogers Centre","TOR",0.00327417132695226,0.00215401478197373,0.00132358171619563,0.00199145502194663,0.00459775304314789,201.036182444313,0.00293354270216027,"double_resid"
"venue_14__of_renovation__L","venue_14__of_renovation","L",5962,"14","Rogers Centre","TOR",0.00155942781614812,0.0023804573607841,0.00216629447157867,0.00212321057784195,0.00372572228772678,181.873200510543,0.00318976494500318,"double_resid"
"venue_14__of_renovation__R","venue_14__of_renovation","R",9372,"14","Rogers Centre","TOR",0.00155942781614812,0.0023804573607841,-0.00177674339432728,0.00208887344530693,-0.000217315578179169,95.2244637328609,0.00316701271185002,"double_resid"
"venue_15__base__L","venue_15__base","L",4697,"15","Chase Field","AZ",0.010561611260749,0.00252468933124352,0.000603926827627801,0.00217476706889873,0.0111655380883768,345.364057790668,0.0033322166831197,"double_resid"
"venue_15__base__R","venue_15__base","R",8029,"15","Chase Field","AZ",0.010561611260749,0.00252468933124352,0.00203440436122911,0.00213201072076092,0.0125960156219781,376.798975610543,0.00330447059795277,"double_resid"
"venue_15__humidor__L","venue_15__humidor","L",15197,"15","Chase Field","AZ",0.00324692051943013,0.00206068938313885,-0.000784935297251152,0.00195880719652319,0.00246198522217898,154.102424760284,0.00284312616092431,"double_resid"
"venue_15__humidor__R","venue_15__humidor","R",17268,"15","Chase Field","AZ",0.00324692051943013,0.00206068938313885,0.00159602855402548,0.00195260806687745,0.00484294907345561,206.424395038661,0.00283885874897221,"double_resid"
"venue_16__base__L","venue_16__base","L",4147,"16","Turner Field","ATL",-0.00131006873741884,0.00277042401683013,0.000474836021825841,0.00221675452768353,-0.000835232715592998,81.6456594679702,0.00354813329358335,"double_resid"
"venue_16__base__R","venue_16__base","R",4244,"16","Turner Field","ATL",-0.00131006873741884,0.00277042401683013,-0.000802096240380173,0.00221460111018824,-0.00211216497779901,53.5849176659391,0.00354678830919977,"double_resid"
"venue_17__base__L","venue_17__base","L",17473,"17","Wrigley Field","CHC",-0.00322986603313415,0.00198223807426897,0.000712307012795158,0.00192292770148938,-0.00251755902033899,44.6763342645427,0.00276168765942798,"double_resid"
"venue_17__base__R","venue_17__base","R",25447,"17","Wrigley Field","CHC",-0.00322986603313415,0.00198223807426897,-0.00151913999316217,0.00190467356019681,-0.00474900602629632,-4.35998514907199,0.00274900875844264,"double_resid"
"venue_19__base__L","venue_19__base","L",19312,"19","Coors Field","COL",0.00885927154057107,0.0019628969259567,-0.000496464278218419,0.00190730294123318,0.00836280726235265,283.773706933851,0.00273692689920045,"double_resid"
"venue_19__base__R","venue_19__base","R",27789,"19","Coors Field","COL",0.00885927154057107,0.0019628969259567,0.00270954444550882,0.0018902186025023,0.0115688159860799,354.226138651843,0.00272504875317415,"double_resid"
"venue_1__base__L","venue_1__base","L",15965,"1","Angel Stadium","LAA",-0.00560193840200066,0.00198516343693868,-0.00130606367755757,0.00193097808793636,-0.00690800207955823,-51.804186063476,0.00276939528551786,"double_resid"
"venue_1__base__R","venue_1__base","R",27630,"1","Angel Stadium","LAA",-0.00560193840200066,0.00198516343693868,-9.33221206034945e-05,0.00190361469988364,-0.00569526052260415,-25.1540428182181,0.00275038593600448,"double_resid"
"venue_22__base__L","venue_22__base","L",18210,"22","Dodger Stadium","LAD",-0.000151702517093268,0.00198221763913864,-0.000275730612557907,0.00192125520831261,-0.000427433129651175,90.6071049782587,0.00276050871115827,"double_resid"
"venue_22__base__R","venue_22__base","R",23980,"22","Dodger Stadium","LAD",-0.000151702517093268,0.00198221763913864,0.000237834739251631,0.00190811797231589,8.61322221583629e-05,101.892766059999,0.00275138164658908,"double_resid"
"venue_2392__base__L","venue_2392__base","L",15393,"2392","Minute Maid Park","HOU",-0.00106929788105399,0.00199007679223937,0.000184961077758873,0.00193757930802725,-0.00088433680329512,80.566591167156,0.00277752033546202,"double_resid"
"venue_2392__base__R","venue_2392__base","R",27485,"2392","Minute Maid Park","HOU",-0.00106929788105399,0.00199007679223937,-0.000452075808658775,0.00190787735679288,-0.00152137368971277,66.5676280919702,0.00275688259589934,"double_resid"
"venue_2394__base__L","venue_2394__base","L",10779,"2394","Comerica Park","DET",-0.00303977013764674,0.00211489530029863,-0.00205379520971674,0.00200529532917248,-0.00509356534736347,-11.9317181454999,0.00291444531402224,"double_resid"
"venue_2394__base__R","venue_2394__base","R",19326,"2394","Comerica Park","DET",-0.00303977013764674,0.00211489530029863,0.00129444891650655,0.00197013125374373,-0.00174532122114019,61.6463538454172,0.00289036317583155,"double_resid"
"venue_2394__cf_in_412__L","venue_2394__cf_in_412","L",6523,"2394","Comerica Park","DET",-0.0048350161338997,0.00238309789511087,-0.00117459860722339,0.00211317485998695,-0.00600961474112308,-32.0620150116686,0.00318506884800985,"double_resid"
"venue_2394__cf_in_412__R","venue_2394__cf_in_412","R",8543,"2394","Comerica Park","DET",-0.0048350161338997,0.00238309789511087,-3.32070532734835e-05,0.00209349247078042,-0.00486822318717318,-6.9797967622248,0.00317204449888336,"double_resid"
"venue_2395__base__L","venue_2395__base","L",9417,"2395","AT&T Park","SFG",-0.000425528814476068,0.00224743271458268,0.00209007751938536,0.00205476816136713,0.00166454870490929,136.578660284354,0.00304516436396207,"double_resid"
"venue_2395__base__R","venue_2395__base","R",11566,"2395","AT&T Park","SFG",-0.000425528814476068,0.00224743271458268,-0.0021963762568903,0.00204156435308944,-0.00262190507136637,42.3833170994175,0.00303627054367393,"double_resid"
"venue_2395__bullpen_center__L","venue_2395__bullpen_center","L",10129,"2395","Oracle Park","SFG",-0.000321699057281234,0.00218000422749687,0.00109711951194446,0.00202682034872605,0.000775420454663223,117.039958821878,0.00297664562182235,"double_resid"
"venue_2395__bullpen_center__R","venue_2395__bullpen_center","R",13134,"2395","Oracle Park","SFG",-0.000321699057281234,0.00218000422749687,-0.0011774811760189,0.00201018820987861,-0.00149918023330013,67.0553319964934,0.00296534569165876,"double_resid"
"venue_2397__base__L","venue_2397__base","L",39,"2397","Tokyo Dome","CHC",0.00114655964897849,0.00486819182867822,0.000181799785776377,0.00247917828842711,0.00132835943475487,129.190860174958,0.00546311419124822,"double_resid"
"venue_2397__base__R","venue_2397__base","R",49,"2397","Tokyo Dome","CHC",0.00114655964897849,0.00486819182867822,0.000104615232453458,0.00247772119583676,0.00125117488143195,127.494720226111,0.00546245311239447,"double_resid"
"venue_2523__steinbrenner__L","venue_2523__steinbrenner","L",1914,"2523","George M. Steinbrenner Field","TBR",-0.00586079707895541,0.00327154671627857,-0.000350091191164791,0.00231704143057607,-0.0062108882701202,-36.4850252965011,0.00400895234541384,"double_resid"
"venue_2523__steinbrenner__R","venue_2523__steinbrenner","R",2157,"2523","George M. Steinbrenner Field","TBR",-0.00586079707895541,0.00327154671627857,-0.00111395850193743,0.00230915828519892,-0.00697475558089284,-53.2711023759325,0.00400440131641372,"double_resid"
"venue_2529__sutter_health__L","venue_2529__sutter_health","L",2683,"2529","Sutter Health Park","ATH",0.0071494224738183,0.00286923074051656,0.000853680241199502,0.00226271517584959,0.0080031027150178,275.869155747759,0.00365408880698666,"double_resid"
"venue_2529__sutter_health__R","venue_2529__sutter_health","R",4230,"2529","Sutter Health Park","ATH",0.0071494224738183,0.00286923074051656,0.000932273040860906,0.00222574447045294,0.0080816955146792,277.596242081209,0.00363131153855973,"double_resid"
"venue_2536__base__L","venue_2536__base","L",8,"2536","TD Ballpark","TOR",-2.27802124383646e-05,0.00491664141228832,-7.63983864537256e-05,0.002483811888851,-9.91785988920902e-05,97.8205382241731,0.00550841939908592,"double_resid"
"venue_2536__base__R","venue_2536__base","R",38,"2536","TD Ballpark","TOR",-2.27802124383646e-05,0.00491664141228832,7.07078016100791e-05,0.00247932812485787,4.79275891717145e-05,101.053214602486,0.0055063990708756,"double_resid"
"venue_2536__dunedin__L","venue_2536__dunedin","L",251,"2536","TD Ballpark","TOR",0.00216892802654417,0.00410667749712725,-0.000148370912510093,0.00245075480123156,0.00202055711403408,144.401988383641,0.00478236334474608,"double_resid"
"venue_2536__dunedin__R","venue_2536__dunedin","R",835,"2536","TD Ballpark","TOR",0.00216892802654417,0.00410667749712725,0.000690177490837974,0.00239883523547883,0.00285910551738215,162.829191557445,0.00475596578545159,"double_resid"
"venue_2602__base__L","venue_2602__base","L",17583,"2602","Great American Ball Park","CIN",-0.000112276136860045,0.00198225978081746,-0.000473375226932398,0.00192214206639283,-0.000585651363792443,87.130240035602,0.00276115627265886,"double_resid"
"venue_2602__base__R","venue_2602__base","R",25388,"2602","Great American Ball Park","CIN",-0.000112276136860045,0.00198225978081746,0.000445328215323768,0.00190361853048966,0.000333052078463723,107.31885994035,0.00274829353386243,"double_resid"
"venue_2680__base__L","venue_2680__base","L",17585,"2680","Petco Park","SDP",-0.00295169634044034,0.00198329853916632,0.00160123494503637,0.00192318837347162,-0.00135046139540397,70.3234465510532,0.00276263037978584,"double_resid"
"venue_2680__base__R","venue_2680__base","R",24927,"2680","Petco Park","SDP",-0.00295169634044034,0.00198329853916632,-0.00233858006432832,0.00190586785952782,-0.00529027640476866,-16.2544675620706,0.0027506009149712,"double_resid"
"venue_2681__base__L","venue_2681__base","L",19185,"2681","Citizens Bank Park","PHI",-0.0023313549339319,0.00197559582621076,-0.000485268412802366,0.00191378581688182,-0.00281662334673426,38.10435931054,0.00275055540235774,"double_resid"
"venue_2681__base__R","venue_2681__base","R",24346,"2681","Citizens Bank Park","PHI",-0.0023313549339319,0.00197559582621076,-9.71130328474149e-05,0.00190256049241194,-0.00242846796677931,46.6341210045303,0.00274275687873134,"double_resid"
"venue_2735__base__L","venue_2735__base","L",128,"2735","Journey Bank Ballpark","NYM",6.6256571675152e-05,0.00471174014322514,-0.000156146023211896,0.00246677892451428,-8.98894515367437e-05,98.0246683673407,0.00531841080020217,"double_resid"
"venue_2735__base__R","venue_2735__base","R",107,"2735","Journey Bank Ballpark","NYM",6.6256571675152e-05,0.00471174014322514,0.000172697170115672,0.00246966661470597,0.000238953741790824,105.251037544809,0.00531975078035358,"double_resid"
"venue_2756__base__L","venue_2756__base","L",18,"2756","Sahlen Field","TOR",0.000279007092534754,0.00492246211211643,0.000120148608306425,0.00248229670527924,0.000399155700841179,108.771495083665,0.00551293299236096,"double_resid"
"venue_2756__base__R","venue_2756__base","R",23,"2756","Sahlen Field","TOR",0.000279007092534754,0.00492246211211643,-5.0451561523215e-05,0.00248154384701516,0.000228555531011539,105.022535597982,0.00551259404544545,"double_resid"
"venue_2756__buffalo__L","venue_2756__buffalo","L",298,"2756","Sahlen Field","TOR",0.000322146019950145,0.00404926138385361,0.000137822363000001,0.00244514093526301,0.000459968382950146,110.107861170931,0.0047302464997151,"double_resid"
"venue_2756__buffalo__R","venue_2756__buffalo","R",899,"2756","Sahlen Field","TOR",0.000322146019950145,0.00404926138385361,-5.73490459258294e-05,0.00239402014778565,0.000264796974024316,105.818945716994,0.00470402489606206,"double_resid"
"venue_2889__base__L","venue_2889__base","L",17934,"2889","Busch Stadium","STL",-0.00227453898278201,0.00197357155669244,9.24414765906677e-05,0.00191733684769328,-0.00218209750619134,52.0481418471574,0.00275157505383877,"double_resid"
"venue_2889__base__R","venue_2889__base","R",27043,"2889","Busch Stadium","STL",-0.00227453898278201,0.00197357155669244,-0.000660630078723809,0.00189722393363072,-0.00293516906150582,35.4993028072333,0.00273759809755316,"double_resid"
"venue_2__base__L","venue_2__base","L",9254,"2","Oriole Park at Camden Yards","BAL",-0.00345868413400382,0.00217649118200614,0.000718179751820257,0.00203797996886077,-0.00274050438218356,39.7770828164879,0.00298169016144002,"double_resid"
"venue_2__base__R","venue_2__base","R",16457,"2","Oriole Park at Camden Yards","BAL",-0.00345868413400382,0.00217649118200614,-0.00158217237547711,0.0020006168592303,-0.00504085650948093,-10.7734350209495,0.00295627835001831,"double_resid"
"venue_2__wall_deep__L","venue_2__wall_deep","L",5772,"2","Oriole Park at Camden Yards","BAL",-0.00488328359489069,0.00249139534327927,-0.00233588387042528,0.00214221672254947,-0.00721916746531596,-58.6420832690746,0.00328574850572655,"double_resid"
"venue_2__wall_deep__R","venue_2__wall_deep","R",6779,"2","Oriole Park at Camden Yards","BAL",-0.00488328359489069,0.00249139534327927,0.00111602081218889,0.00213086294646507,-0.0037672627827018,17.2139420589397,0.00327835746268332,"double_resid"
"venue_2__wall_medium__L","venue_2__wall_medium","L",3392,"2","Oriole Park at Camden Yards","BAL",-0.000508017247170438,0.00284890563113707,0.000160107911913873,0.00223776258349835,-0.000347909335256565,92.3546500342274,0.00362268473307156,"double_resid"
"venue_2__wall_medium__R","venue_2__wall_medium","R",3663,"2","Oriole Park at Camden Yards","BAL",-0.000508017247170438,0.00284890563113707,-0.000287012577744912,0.00223172392950706,-0.00079502982491535,82.5291228813323,0.00361895772186675,"double_resid"
"venue_31__base__L","venue_31__base","L",18743,"31","PNC Park","PIT",0.00402024390365101,0.0019716911462446,0.00311801033213998,0.00191279677730302,0.00713825423579098,256.86400520709,0.00274706342981741,"double_resid"
"venue_31__base__R","venue_31__base","R",25982,"31","PNC Park","PIT",0.00402024390365101,0.0019716911462446,-0.0021137379142417,0.00189722649655634,0.0019065059894093,141.895701045581,0.00273624457156425,"double_resid"
"venue_3289__base__L","venue_3289__base","L",12725,"3289","Citi Field","NYM",-0.00538100387819319,0.00211840218860037,0.000178970039659834,0.00199415380456004,-0.00520203383853335,-14.3153264342556,0.00290934309233341,"double_resid"
"venue_3289__base__R","venue_3289__base","R",15187,"3289","Citi Field","NYM",-0.00538100387819319,0.00211840218860037,-0.00152316554248623,0.00198384845973255,-0.00690416942067941,-51.7199629183673,0.00290228919025139,"double_resid"
"venue_3289__rf_in_362__L","venue_3289__rf_in_362","L",6739,"3289","Citi Field","NYM",-0.00475135747548112,0.00238591073400978,0.000605460139856764,0.00211159908197803,-0.00414589733562436,8.8934016972042,0.00318612942512911,"double_resid"
"venue_3289__rf_in_362__R","venue_3289__rf_in_362","R",8072,"3289","Citi Field","NYM",-0.00475135747548112,0.00238591073400978,-0.00179236754512767,0.00209858497284111,-0.00654372502060879,-43.799153378403,0.00317751930267899,"double_resid"
"venue_32__base__L","venue_32__base","L",17825,"32","American Family Field","MIL",-0.000998382781903564,0.00198386003557558,-0.000139460774653038,0.00192227293617727,-0.0011378435565566,74.9957494248913,0.00276239640202371,"double_resid"
"venue_32__base__R","venue_32__base","R",24498,"32","American Family Field","MIL",-0.000998382781903564,0.00198386003557558,-0.000109939091224325,0.00190655033049781,-0.00110832187312789,75.6444920095789,0.00275147865764488,"double_resid"
"venue_3309__base__L","venue_3309__base","L",20138,"3309","Nationals Park","WSH",-0.00144399355550019,0.00196733975859487,0.000296304348418979,0.00190689195929403,-0.00114768920708121,74.7793900568801,0.00273982894907116,"double_resid"
"venue_3309__base__R","venue_3309__base","R",24814,"3309","Nationals Park","WSH",-0.00144399355550019,0.00196733975859487,-0.000657019502563915,0.00189740271721791,-0.0021010130580641,53.8299824587557,0.00273323303014105,"double_resid"
"venue_3312__base__L","venue_3312__base","L",20167,"3312","Target Field","MIN",0.00270174334997643,0.00196731640832145,-0.00150709781976634,0.00190621266265995,0.00119464553021009,126.25248085616,0.0027393394396708,"double_resid"
"venue_3312__base__R","venue_3312__base","R",25005,"3312","Target Field","MIN",0.00270174334997643,0.00196731640832145,0.00218200371892341,0.00189610692822544,0.00488374706889984,207.320935951663,0.00273231684358079,"double_resid"
"venue_3313__base__L","venue_3313__base","L",17556,"3313","Yankee Stadium","NYY",-0.00588492730748691,0.00198381857222361,-0.000413437759132595,0.00192438641939592,-0.0062983650666195,-38.4073385412109,0.00276383776995951,"double_resid"
"venue_3313__base__R","venue_3313__base","R",24804,"3313","Yankee Stadium","NYY",-0.00588492730748691,0.00198381857222361,-0.00105663975802832,0.00190772792095038,-0.00694156706551523,-52.5417807130943,0.0027522648760381,"double_resid"
"venue_3949__base__L","venue_3949__base","L",12,"3949","Rickwood Field","STL",0.000979353054724586,0.00493312656728574,4.157973480592e-05,0.00248320179959422,0.00102093278953051,122.435122247401,0.00552286419409064,"double_resid"
"venue_3949__base__R","venue_3949__base","R",20,"3949","Rickwood Field","STL",0.000979353054724586,0.00493312656728574,0.000203066431900099,0.00248199376581264,0.00118241948662469,125.98381206106,0.00552232114082414,"double_resid"
"venue_3__base__L","venue_3__base","L",18889,"3","Fenway Park","BOS",0.01169198303556,0.00196855790978217,0.00557751043690951,0.00191242444321041,0.0172694934724696,479.499219908226,0.00274455597413399,"double_resid"
"venue_3__base__R","venue_3__base","R",26480,"3","Fenway Park","BOS",0.01169198303556,0.00196855790978217,-0.00265680802319256,0.0018969773557986,0.00903517501236748,298.549070034619,0.00273381479485692,"double_resid"
"venue_4169__base__L","venue_4169__base","L",1732,"4169","Marlins Park","MIA",-0.00296552463831151,0.00328017378793868,-0.00042924968610048,0.00233113212598176,-0.00339477432441199,25.3994212434422,0.00402414178028859,"double_resid"
"venue_4169__base__R","venue_4169__base","R",2541,"4169","Marlins Park","MIA",-0.00296552463831151,0.00328017378793868,-0.000311549795286518,0.00230201904733131,-0.00327707443359803,27.9858906623854,0.00400734722395703,"double_resid"
"venue_4169__cf_in_407__L","venue_4169__cf_in_407","L",6374,"4169","Marlins Park","MIA",-0.00398583285079625,0.00237377329394357,-0.00259349145823466,0.00212027504569238,-0.00657932430903091,-44.5814520721672,0.00318282357670442,"double_resid"
"venue_4169__cf_in_407__R","venue_4169__cf_in_407","R",10051,"4169","Marlins Park","MIA",-0.00398583285079625,0.00237377329394357,0.0015978150539194,0.00208542855181208,-0.00238801779687685,47.5230184089395,0.00315971705944579,"double_resid"
"venue_4169__fence_reduced__L","venue_4169__fence_reduced","L",9439,"4169","loanDepot park","MIA",0.000272835145446144,0.0021804406617544,-0.000692220873340551,0.00203381825067777,-0.000419385727894407,90.783947610838,0.00298173408543116,"double_resid"
"venue_4169__fence_reduced__R","venue_4169__fence_reduced","R",14084,"4169","loanDepot park","MIA",0.000272835145446144,0.0021804406617544,0.000760376143963643,0.00200727304511543,0.00103321128940979,122.70494377594,0.00296369137345287,"double_resid"
"venue_4705__suntrust__L","venue_4705__suntrust","L",15230,"4705","Truist Park","ATL",-0.00110640733293707,0.00203630642390126,-0.000797377467798922,0.00195258237963393,-0.00190378480073599,58.1640974065506,0.00282119155699829,"double_resid"
"venue_4705__suntrust__R","venue_4705__suntrust","R",20065,"4705","Truist Park","ATL",-0.00110640733293707,0.00203630642390126,0.000520992652835112,0.00193758361721491,-0.000585414680101955,87.1354411884933,0.00281083157192336,"double_resid"
"venue_4__base__L","venue_4__base","L",17150,"4","Guaranteed Rate Field","CHW",-0.0054169189116709,0.00198027532082036,-0.00296384333559736,0.00192290413606149,-0.00838076224726826,-84.1682699116134,0.00276026278870918,"double_resid"
"venue_4__base__R","venue_4__base","R",26502,"4","Guaranteed Rate Field","CHW",-0.0054169189116709,0.00198027532082036,0.00161067611903872,0.00190168542254179,-0.00380624279263218,16.3573515987633,0.00274552322746651,"double_resid"
"venue_5150__base__L","venue_5150__base","L",59,"5150","Gocheok Sky Dome","LAD",-0.00101273477545252,0.00482948632117457,-0.000290851993699471,0.00247629639600353,-0.00130358676915199,71.3535221652844,0.00542733654450066,"double_resid"
"venue_5150__base__R","venue_5150__base","R",64,"5150","Gocheok Sky Dome","LAD",-0.00101273477545252,0.00482948632117457,3.78669445294202e-05,0.00247558583851648,-0.000974867830923096,78.5771608218434,0.0054270123797791,"double_resid"
"venue_5325__globe_life__L","venue_5325__globe_life","L",10009,"5325","Globe Life Field","TEX",-0.00273982186832558,0.00218114615475437,-0.000343029512013296,0.00202855831173025,-0.00308285138033888,32.2539658851789,0.00297866536765875,"double_resid"
"venue_5325__globe_life__R","venue_5325__globe_life","R",13223,"5325","Globe Life Field","TEX",-0.00273982186832558,0.00218114615475437,-0.000341388547755375,0.00201136841830381,-0.00308121041608095,32.2900262743717,0.00296698524811798,"double_resid"
"venue_5340__base__L","venue_5340__base","L",129,"5340","Estadio Alfredo Harp Helu","AZ",0.00117607712281782,0.00462293069199475,0.0001156037246793,0.00246653618799454,0.00129168084749712,128.384843757983,0.00523977947529032,"double_resid"
"venue_5340__base__R","venue_5340__base","R",197,"5340","Estadio Alfredo Harp Helu","AZ",0.00117607712281782,0.00462293069199475,0.000178184872252108,0.00245784210995759,0.00135426199506993,129.760072088953,0.00523569250629445,"double_resid"
"venue_5355__sutter_health__L","venue_5355__sutter_health","L",158,"5355","Las Vegas Ballpark","ATH",0.00345962219795524,0.00461435855842682,0.000409678397234077,0.00246292998480546,0.00386930059518932,185.028351283473,0.00523051900061367,"double_resid"
"venue_5355__sutter_health__R","venue_5355__sutter_health","R",184,"5355","Las Vegas Ballpark","ATH",0.00345962219795524,0.00461435855842682,0.000454548558405345,0.0024596798806163,0.00391417075636059,186.01437853371,0.00522898938809742,"double_resid"
"venue_5365__base__L","venue_5365__base","L",12,"5365","TD Ameritrade Park","KCR",-0.000305538277378704,0.00492151400683766,-9.99873716837199e-05,0.00248329271128774,-0.000405525649062424,91.0885245292629,0.00551253506196868,"double_resid"
"venue_5365__base__R","venue_5365__base","R",32,"5365","TD Ameritrade Park","KCR",-0.000305538277378704,0.00492151400683766,2.36627326967296e-05,0.00248044380085689,-0.000281875544681974,93.805750615179,0.0055112522686508,"double_resid"
"venue_5381__base__L","venue_5381__base","L",109,"5381","London Stadium","BOS",0.00373851062864588,0.00461089325677641,1.24472032715738e-05,0.00246952413071237,0.00375095783191746,182.427754664061,0.00523057224953033,"double_resid"
"venue_5381__base__R","venue_5381__base","R",237,"5381","London Stadium","BOS",0.00373851062864588,0.00461089325677641,0.000921447156965175,0.00245353883902867,0.00465995778561106,202.403139227208,0.00522304407984542,"double_resid"
"venue_5__base__L","venue_5__base","L",16150,"5","Progressive Field","CLE",0.00525014326191502,0.0020623794886955,0.00166054402770365,0.00195710998714877,0.00691068728961867,251.863193881213,0.00284318283921196,"double_resid"
"venue_5__base__R","venue_5__base","R",16677,"5","Progressive Field","CLE",0.00525014326191502,0.0020623794886955,-0.000349038011053631,0.00195537354572774,0.00490110525086139,207.702384111908,0.0028419878357804,"double_resid"
"venue_5__wind_tunnel__L","venue_5__wind_tunnel","L",6128,"5","Progressive Field","CLE",0.000359458826083216,0.00257825222202395,-0.00150376257923981,0.00215523623366604,-0.00114430375315659,74.8537858187174,0.00336042076878453,"double_resid"
"venue_5__wind_tunnel__R","venue_5__wind_tunnel","R",4539,"5","Progressive Field","CLE",0.000359458826083216,0.00257825222202395,0.00159355677905993,0.0021823026410421,0.00195301560514315,142.917755509272,0.00337784388885436,"double_resid"
"venue_6130__base__L","venue_6130__base","L",16,"6130","Bristol Motor Speedway","CIN",-0.00139992171684032,0.00491887756794522,-0.000158979504414879,0.00248259545151974,-0.0015589012212552,65.7429560210645,0.00550986721294998,"double_resid"
"venue_6130__base__R","venue_6130__base","R",28,"6130","Bristol Motor Speedway","CIN",-0.00139992171684032,0.00491887756794522,-0.000190726334619653,0.00248079878746027,-0.00159064805145997,65.0453155652818,0.00550905791876424,"double_resid"
"venue_680__base__L","venue_680__base","L",19137,"680","T-Mobile Park","SEA",-0.005632128350018,0.00198050942944568,-0.000206101879238931,0.00191671479372005,-0.00583823022925693,-28.295819514317,0.00275612285658469,"double_resid"
"venue_680__base__R","venue_680__base","R",23427,"680","T-Mobile Park","SEA",-0.005632128350018,0.00198050942944568,-0.00120082548426205,0.00190773148198112,-0.00683295383428005,-50.1549917437958,0.0027498830897813,"double_resid"
"venue_7__base__L","venue_7__base","L",17633,"7","Kauffman Stadium","KCR",0.00298437220308373,0.00198560517647566,0.000630855089071027,0.00192233289092652,0.00361522729215475,179.445059541023,0.00276369167245278,"double_resid"
"venue_7__base__R","venue_7__base","R",25712,"7","Kauffman Stadium","KCR",0.00298437220308373,0.00198560517647566,0.00011465258661504,0.00190395348352333,0.00309902478969877,168.101446753016,0.00275093925492141,"double_resid"
"venue_7__walls_in__L","venue_7__walls_in","L",1347,"7","Kauffman Stadium","KCR",0.00613456777196963,0.00351713424506352,0.0014456678716231,0.00235545928751445,0.00758023564359273,266.576600411002,0.00423301568068636,"double_resid"
"venue_7__walls_in__R","venue_7__walls_in","R",1472,"7","Kauffman Stadium","KCR",0.00613456777196963,0.00351713424506352,8.67707954853697e-05,0.00234919584051834,0.006221338567455,236.714671851722,0.00422953359070562,"double_resid"
"venue_10__base__L","venue_10__base","L",14507,"10","Oakland Coliseum","ATH",-0.000434100210825427,0.000761268947411585,-0.000314911200113149,0.000749453818891874,-0.000749011410938576,-98.8444484678179,0.00106827498189593,"triple_resid"
"venue_10__base__R","venue_10__base","R",23114,"10","Oakland Coliseum","ATH",-0.000434100210825427,0.000761268947411585,0.000207534834838847,0.000741053509927295,-0.000226565375986579,39.852361964016,0.00106239856686119,"triple_resid"
"venue_12__base__L","venue_12__base","L",14082,"12","Tropicana Field","TBR",0.000302886289009169,0.000764728650053072,0.000237938083678695,0.00075235182661803,0.000540824372687864,243.575815447611,0.00107277359178322,"triple_resid"
"venue_12__base__R","venue_12__base","R",21554,"12","Tropicana Field","TBR",0.000302886289009169,0.000764728650053072,-0.000163017989206064,0.00074439520068796,0.000139868299803104,137.131657176796,0.00106720856584796,"triple_resid"
"venue_12__trop_return__L","venue_12__trop_return","L",1445,"12","Tropicana Field","TBR",-0.000351454269636422,0.0012845501412885,-2.79528440966681e-05,0.000910986135322594,-0.00037940711373309,-0.72342980794684,0.00157479040009593,"triple_resid"
"venue_12__trop_return__R","venue_12__trop_return","R",1464,"12","Tropicana Field","TBR",-0.000351454269636422,0.0012845501412885,-5.89807281331321e-05,0.00091058933715704,-0.000410434997769554,-8.96058400646953,0.00157456089321067,"triple_resid"
"venue_13__base__L","venue_13__base","L",9273,"13","Globe Life Park in Arlington","TEX",0.000771544003460619,0.000828602401168655,-0.000294033192535075,0.000788226926631589,0.000477510810925544,226.767593189174,0.00114362739871408,"triple_resid"
"venue_13__base__R","venue_13__base","R",12555,"13","Globe Life Park in Arlington","TEX",0.000771544003460619,0.000828602401168655,0.000484877584389205,0.000780602442717804,0.00125642158784982,433.549601555464,0.00113838574868076,"triple_resid"
"venue_14__base__L","venue_14__base","L",9346,"14","Rogers Centre","TOR",-0.00136924120660034,0.000801296468227957,-0.000310234847200385,0.000777972480457983,-0.00167947605380073,-345.860349730105,0.00111683356429888,"triple_resid"
"venue_14__base__R","venue_14__base","R",17701,"14","Rogers Centre","TOR",-0.00136924120660034,0.000801296468227957,-2.84522584019427e-05,0.000764308359589309,-0.00139769346500229,-271.053874636156,0.00110735870364245,"triple_resid"
"venue_14__of_renovation__L","venue_14__of_renovation","L",5962,"14","Rogers Centre","TOR",-0.00158141252909101,0.000876013235172376,-9.05362745909203e-05,0.00081408416664354,-0.00167194880368193,-343.86204653139,0.00119588135639656,"triple_resid"
"venue_14__of_renovation__R","venue_14__of_renovation","R",9372,"14","Rogers Centre","TOR",-0.00158141252909101,0.000876013235172376,-0.000300632227829382,0.000802650175314427,-0.00188204475692039,-399.637450399634,0.00118812730468138,"triple_resid"
"venue_15__base__L","venue_15__base","L",4697,"15","Chase Field","AZ",0.00447990812586845,0.000923132481084044,0.000703640861539181,0.000835042916064013,0.00518354898740763,1476.10712527784,0.00124477718861693,"triple_resid"
"venue_15__base__R","venue_15__base","R",8029,"15","Chase Field","AZ",0.00447990812586845,0.000923132481084044,0.000404481731609818,0.00081960939641854,0.00488438985747826,1396.68759798336,0.00123447686909474,"triple_resid"
